household_key,age,incomeK,HHsize,kids,Month,transaction,amount,att
1453,50,137,3,1,15,275,857.12,0
1453,50,137,3,1,16,315,1042.45,0
1453,50,137,3,1,17,290,898.36,0
1453,50,137,3,1,18,320,1064.78,0
1453,50,137,3,1,19,384,1243.18,0
1453,50,137,3,1,20,273,848.87,0
1453,50,137,3,1,21,342,1021.03,0
1453,50,137,3,1,22,317,1348.06,0
1453,50,137,3,1,23,395,1406.04,0
1453,50,137,3,1,24,390,1254.14,0
1454,75,87,2,0,4,3,18.18,0
1454,75,87,2,0,5,2,5.19,0
1454,75,87,2,0,6,2,1.42,0
1454,75,87,2,0,7,2,37.85,0
1454,75,87,2,0,8,1,20,0
1454,75,87,2,0,9,3,9.13,1
1454,75,87,2,0,11,13,51.55,0
1454,75,87,2,0,12,68,196.18,0
1454,75,87,2,0,13,115,351.89,0
1454,75,87,2,0,14,84,285.42,0
1454,75,87,2,0,15,103,377.44,0
1454,75,87,2,0,16,151,608,0
1454,75,87,2,0,17,102,430.5,0
1454,75,87,2,0,18,108,394.19,0
1454,75,87,2,0,19,99,349.99,0
1454,75,87,2,0,20,58,183.13,0
1454,75,87,2,0,21,59,259.13,0
1454,75,87,2,0,22,133,489.81,0
1454,75,87,2,0,23,125,503.97,0
1454,75,87,2,0,24,60,194.63,0
1461,40,29,2,0,2,2,4.98,0
1461,40,29,2,0,3,40,144.72,0
1461,40,29,2,0,4,47,420.18,0
1461,40,29,2,0,5,27,146.8,0
1461,40,29,2,0,6,29,78.61,0
1461,40,29,2,0,7,45,221.38,0
1461,40,29,2,0,8,41,109.54,0
1461,40,29,2,0,9,109,447.47,0
1461,40,29,2,0,10,151,482.69,0
1461,40,29,2,0,11,146,303.28,0
1461,40,29,2,0,12,177,473.53,0
1461,40,29,2,0,13,119,327.92,0
1461,40,29,2,0,14,71,262.96,0
1461,40,29,2,0,15,52,279.85,0
1461,40,29,2,0,16,56,287.78,0
1461,40,29,2,0,17,64,326.96,0
1461,40,29,2,0,18,61,222,0
1461,40,29,2,0,19,72,234.51,0
1461,40,29,2,0,20,65,283.45,0
1461,40,29,2,0,21,188,838.13,0
1461,40,29,2,0,22,71,280.87,0
1461,40,29,2,0,23,113,447.8,0
1461,40,29,2,0,24,115,441.23,0
1462,30,57,2,0,4,10,17.37,0
1462,30,57,2,0,5,92,210.42,0
1462,30,57,2,0,6,118,273.31,0
1462,30,57,2,0,7,78,204.65,0
1462,30,57,2,0,8,71,166.1,0
1462,30,57,2,0,9,77,163.13,0
1462,30,57,2,0,10,105,242.76,0
1462,30,57,2,0,11,87,191.87,0
1462,30,57,2,0,12,100,215.95,0
1462,30,57,2,0,13,91,237.78,0
1462,30,57,2,0,14,83,199.37,0
1462,30,57,2,0,15,104,270.23,0
1462,30,57,2,0,16,46,125.9,0
1462,30,57,2,0,17,85,236.69,0
1462,30,57,2,0,18,78,223.78,0
1462,30,57,2,0,19,71,168.88,0
1462,30,57,2,0,20,119,263.53,0
1462,30,57,2,0,21,103,259.65,0
1462,30,57,2,0,22,108,326.47,0
1462,30,57,2,0,23,142,464.28,0
1462,30,57,2,0,24,100,251.64,0
1467,40,57,4,2,2,7,28.41,0
1467,40,57,4,2,3,17,48.07,0
1467,40,57,4,2,4,23,77.26,1
1467,40,57,4,2,6,6,14.66,0
1467,40,57,4,2,7,5,46.73,1
1467,40,57,4,2,9,1,10.59,0
1467,40,57,4,2,10,24,22.77,0
1467,40,57,4,2,11,93,146.09,0
1467,40,57,4,2,12,91,91.51,0
1467,40,57,4,2,13,72,72.96,0
1467,40,57,4,2,14,103,144.56,0
1467,40,57,4,2,15,91,164.73,0
1467,40,57,4,2,16,136,162.25,0
1467,40,57,4,2,17,116,195.6,0
1467,40,57,4,2,18,136,256.63,0
1467,40,57,4,2,19,108,144.83,0
1467,40,57,4,2,20,133,208.68,0
1467,40,57,4,2,21,132,302.85,0
1467,40,57,4,2,22,88,188.93,0
1467,40,57,4,2,23,85,270.57,0
1467,40,57,4,2,24,84,312.17,0
1468,75,87,2,0,3,104,258,0
1468,75,87,2,0,4,111,312.32,0
1468,75,87,2,0,5,137,442.22,0
1468,75,87,2,0,6,116,616.03,0
1468,75,87,2,0,7,53,236.88,0
1468,75,87,2,0,8,92,315.5,1
1468,75,87,2,0,10,50,150.44,0
1468,75,87,2,0,11,4,21.17,1
1468,75,87,2,0,15,94,322.73,0
1468,75,87,2,0,16,95,285.43,0
1468,75,87,2,0,17,106,286.39,0
1468,75,87,2,0,18,113,335.57,0
1468,75,87,2,0,19,75,309,0
1468,75,87,2,0,20,70,240.05,1
1474,40,57,1,0,4,9,36.85,0
1474,40,57,1,0,5,3,8.43,0
1474,40,57,1,0,6,11,56.89,0
1474,40,57,1,0,7,4,15.87,1
1474,40,57,1,0,11,14,33.71,0
1474,40,57,1,0,12,13,31.17,0
1474,40,57,1,0,13,83,175.38,0
1474,40,57,1,0,14,16,151.11,0
1474,40,57,1,0,15,12,24.84,1
1474,40,57,1,0,17,93,295.11,0
1474,40,57,1,0,18,115,302.13,0
1474,40,57,1,0,19,122,290.15,0
1474,40,57,1,0,20,183,387.85,0
1474,40,57,1,0,21,51,96.28,0
1474,40,57,1,0,22,58,117.62,0
1474,40,57,1,0,23,36,66.76,0
1474,40,57,1,0,24,89,219.43,0
1475,30,57,1,0,5,80,301.63,0
1475,30,57,1,0,6,199,741.41,0
1475,30,57,1,0,7,216,712.4,0
1475,30,57,1,0,8,176,568.35,0
1475,30,57,1,0,9,190,678.81,0
1475,30,57,1,0,10,154,524.74,0
1475,30,57,1,0,11,145,543.53,0
1475,30,57,1,0,12,218,759.72,0
1475,30,57,1,0,13,142,569.24,0
1475,30,57,1,0,14,162,582.44,0
1475,30,57,1,0,15,252,969.7,0
1475,30,57,1,0,16,193,694.15,0
1475,30,57,1,0,17,223,897.57,0
1475,30,57,1,0,18,232,979.16,0
1475,30,57,1,0,19,184,640.35,0
1475,30,57,1,0,20,201,798.71,0
1475,30,57,1,0,21,289,1000.6,0
1475,30,57,1,0,22,225,845.52,0
1475,30,57,1,0,23,277,948,0
1475,30,57,1,0,24,230,801.52,0
1479,50,19,1,0,2,39,163.37,0
1479,50,19,1,0,3,73,181.17,0
1479,50,19,1,0,4,96,255.48,0
1479,50,19,1,0,5,168,417.71,0
1479,50,19,1,0,6,83,252.54,0
1479,50,19,1,0,7,86,276.01,0
1479,50,19,1,0,8,153,365.91,0
1479,50,19,1,0,9,174,444.85,0
1479,50,19,1,0,10,48,131.91,0
1479,50,19,1,0,11,99,219.83,0
1479,50,19,1,0,12,211,633.1,0
1479,50,19,1,0,13,196,446.86,0
1479,50,19,1,0,14,135,342.76,0
1479,50,19,1,0,15,107,267.34,0
1479,50,19,1,0,16,95,212.84,0
1479,50,19,1,0,17,165,471.21,0
1479,50,19,1,0,18,215,600.64,0
1479,50,19,1,0,19,161,482.52,0
1479,50,19,1,0,20,147,452.73,0
1479,50,19,1,0,21,188,523.11,0
1479,50,19,1,0,22,242,606.8,0
1479,50,19,1,0,23,279,813.73,0
1479,50,19,1,0,24,158,458.78,0
1484,21,39,2,0,5,76,148.9,0
1484,21,39,2,0,6,85,155.69,0
1484,21,39,2,0,7,34,58.82,0
1484,21,39,2,0,8,71,175.71,0
1484,21,39,2,0,9,92,190.06,0
1484,21,39,2,0,10,64,183.29,0
1484,21,39,2,0,11,68,144.86,0
1484,21,39,2,0,12,78,172.15,0
1484,21,39,2,0,13,34,72.43,0
1484,21,39,2,0,14,34,59.08,0
1484,21,39,2,0,15,95,232.48,0
1484,21,39,2,0,16,92,210.72,0
1484,21,39,2,0,17,44,91.3,0
1484,21,39,2,0,18,92,267.1,0
1484,21,39,2,0,19,29,69.95,0
1484,21,39,2,0,20,123,236.08,0
1484,21,39,2,0,21,66,180.5,0
1484,21,39,2,0,22,68,158.59,0
1484,21,39,2,0,23,94,193.81,0
1484,21,39,2,0,24,79,172.27,0
1485,40,57,1,0,2,16,85.03,0
1485,40,57,1,0,3,58,272.38,0
1485,40,57,1,0,4,46,240.91,0
1485,40,57,1,0,5,6,33.21,0
1485,40,57,1,0,6,25,68.46,0
1485,40,57,1,0,7,12,75.64,0
1485,40,57,1,0,8,9,59.65,0
1485,40,57,1,0,9,30,135.55,0
1485,40,57,1,0,10,2,47.56,0
1485,40,57,1,0,11,31,143.89,1
1485,40,57,1,0,13,33,144.24,0
1485,40,57,1,0,14,10,44.59,0
1485,40,57,1,0,15,21,74.8,0
1485,40,57,1,0,16,17,72.86,0
1485,40,57,1,0,17,12,42.2,0
1485,40,57,1,0,18,3,8.32,0
1485,40,57,1,0,19,59,310.03,0
1485,40,57,1,0,20,7,34.79,0
1485,40,57,1,0,21,5,23.46,0
1485,40,57,1,0,22,10,31.23,0
1485,40,57,1,0,23,4,57.44,0
1485,40,57,1,0,24,48,181.64,1
1488,30,57,2,0,5,29,74.29,1
1488,30,57,2,0,7,47,103.53,0
1488,30,57,2,0,8,81,166.78,0
1488,30,57,2,0,9,52,127.83,0
1488,30,57,2,0,10,39,107.4,0
1488,30,57,2,0,11,68,177.53,0
1488,30,57,2,0,12,93,200.56,0
1488,30,57,2,0,13,43,109.46,0
1488,30,57,2,0,14,58,147.81,0
1488,30,57,2,0,15,88,207.64,0
1488,30,57,2,0,16,59,132.64,0
1488,30,57,2,0,17,41,99.31,0
1488,30,57,2,0,18,62,157.65,0
1488,30,57,2,0,19,80,276.44,0
1488,30,57,2,0,20,43,121.01,0
1488,30,57,2,0,21,80,197.52,0
1488,30,57,2,0,22,73,278.81,0
1488,30,57,2,0,23,39,269.06,0
1488,30,57,2,0,24,90,291.65,1
1491,75,39,2,0,4,25,55.96,0
1491,75,39,2,0,5,105,271.56,0
1491,75,39,2,0,6,104,284,0
1491,75,39,2,0,7,104,291.91,0
1491,75,39,2,0,8,92,240.42,0
1491,75,39,2,0,9,80,231.99,0
1491,75,39,2,0,10,126,314.31,0
1491,75,39,2,0,11,153,387.63,0
1491,75,39,2,0,12,103,298.06,0
1491,75,39,2,0,13,146,366.01,0
1491,75,39,2,0,14,116,278.09,0
1491,75,39,2,0,15,143,361.41,0
1491,75,39,2,0,16,105,235.31,0
1491,75,39,2,0,17,27,78.57,0
1491,75,39,2,0,18,26,103.81,0
1491,75,39,2,0,19,122,318.33,0
1491,75,39,2,0,20,102,285.06,0
1491,75,39,2,0,21,126,321.72,0
1491,75,39,2,0,22,73,191.04,0
1491,75,39,2,0,23,127,366.23,0
1491,75,39,2,0,24,80,225.93,0
1492,75,19,2,0,2,8,16.26,0
1492,75,19,2,0,3,15,30.65,1
1492,75,19,2,0,5,18,47.24,0
1492,75,19,2,0,6,24,48.29,0
1492,75,19,2,0,7,26,75.96,0
1492,75,19,2,0,8,19,47.61,0
1492,75,19,2,0,9,16,42.43,0
1492,75,19,2,0,10,47,108.88,0
1492,75,19,2,0,11,20,65.89,0
1492,75,19,2,0,12,28,63.54,0
1492,75,19,2,0,13,42,111.76,0
1492,75,19,2,0,14,14,48.69,0
1492,75,19,2,0,15,13,36.86,0
1492,75,19,2,0,16,37,101.7,0
1492,75,19,2,0,17,12,16.81,0
1492,75,19,2,0,18,7,23.97,0
1492,75,19,2,0,19,27,55.68,0
1492,75,19,2,0,20,21,45.77,0
1492,75,19,2,0,21,28,56.48,0
1492,75,19,2,0,22,19,37.43,0
1492,75,19,2,0,23,25,49.06,0
1492,75,19,2,0,24,27,54.81,0
1499,60,19,2,0,5,30,69.17,0
1499,60,19,2,0,6,26,103.53,0
1499,60,19,2,0,7,14,62.51,0
1499,60,19,2,0,8,30,115.49,0
1499,60,19,2,0,9,22,80.3,0
1499,60,19,2,0,10,43,117.89,0
1499,60,19,2,0,11,12,58.53,0
1499,60,19,2,0,12,39,144.15,0
1499,60,19,2,0,13,39,125.73,0
1499,60,19,2,0,14,31,101.08,0
1499,60,19,2,0,15,8,60.34,0
1499,60,19,2,0,16,62,211.67,0
1499,60,19,2,0,17,13,69.05,0
1499,60,19,2,0,18,23,86.91,0
1499,60,19,2,0,19,38,138.06,0
1499,60,19,2,0,20,33,128.4,0
1499,60,19,2,0,21,28,93.58,0
1499,60,19,2,0,22,17,66.51,0
1499,60,19,2,0,23,15,92.36,0
1499,60,19,2,0,24,23,133.28,0
1509,50,57,2,0,3,4,13.51,0
1509,50,57,2,0,4,62,270.99,0
1509,50,57,2,0,5,65,271.3,0
1509,50,57,2,0,6,58,289.94,0
1509,50,57,2,0,7,51,245.02,0
1509,50,57,2,0,8,98,439.87,0
1509,50,57,2,0,9,49,253.42,0
1509,50,57,2,0,10,53,187.32,0
1509,50,57,2,0,11,90,366.31,0
1509,50,57,2,0,12,72,315.85,0
1509,50,57,2,0,13,103,388.27,0
1509,50,57,2,0,14,59,232.79,0
1509,50,57,2,0,15,84,381.26,0
1509,50,57,2,0,16,57,257.44,0
1509,50,57,2,0,17,92,449.85,0
1509,50,57,2,0,18,53,203.45,0
1509,50,57,2,0,19,63,359.94,0
1509,50,57,2,0,20,60,282.68,0
1509,50,57,2,0,21,69,287.39,0
1509,50,57,2,0,22,68,313.93,0
1509,50,57,2,0,23,82,300.61,0
1509,50,57,2,0,24,80,333.75,0
1517,50,57,4,2,4,62,168.8,0
1517,50,57,4,2,5,16,103.51,0
1517,50,57,4,2,6,47,148.95,0
1517,50,57,4,2,7,42,90.19,0
1517,50,57,4,2,8,75,181.97,0
1517,50,57,4,2,9,72,192.28,0
1517,50,57,4,2,10,45,121.37,0
1517,50,57,4,2,11,33,94.29,0
1517,50,57,4,2,12,76,189.93,0
1517,50,57,4,2,13,54,128.56,0
1517,50,57,4,2,14,74,174.11,0
1517,50,57,4,2,15,16,35.72,0
1517,50,57,4,2,16,131,366.3,0
1517,50,57,4,2,17,98,233.68,0
1517,50,57,4,2,18,80,182.1,0
1517,50,57,4,2,19,92,248.8,0
1517,50,57,4,2,20,71,204.09,0
1517,50,57,4,2,21,147,397.83,0
1517,50,57,4,2,22,52,130.2,0
1517,50,57,4,2,23,65,201.92,0
1517,50,57,4,2,24,85,213.44,0
1524,50,39,2,0,4,16,42.39,0
1524,50,39,2,0,5,61,134.73,0
1524,50,39,2,0,6,6,27.57,0
1524,50,39,2,0,7,15,30.53,0
1524,50,39,2,0,8,66,202,0
1524,50,39,2,0,9,53,174.49,1
1524,50,39,2,0,11,36,109.61,0
1524,50,39,2,0,12,21,62.51,0
1524,50,39,2,0,13,76,297.74,0
1524,50,39,2,0,14,58,189.8,0
1524,50,39,2,0,15,82,226.24,0
1524,50,39,2,0,16,1,35.64,0
1524,50,39,2,0,17,2,13.98,0
1524,50,39,2,0,18,70,161.76,0
1524,50,39,2,0,19,81,265.64,0
1524,50,39,2,0,20,49,174.15,0
1524,50,39,2,0,21,1,20,0
1524,50,39,2,0,22,48,172.35,1
1524,50,39,2,0,24,107,437.93,0
1527,30,57,2,0,3,120,660.77,0
1527,30,57,2,0,4,97,407.36,0
1527,30,57,2,0,5,120,549.55,0
1527,30,57,2,0,6,50,301.58,0
1527,30,57,2,0,7,167,769.24,0
1527,30,57,2,0,8,236,876.78,0
1527,30,57,2,0,9,128,709.39,0
1527,30,57,2,0,10,162,624.07,0
1527,30,57,2,0,11,251,1050.26,0
1527,30,57,2,0,12,219,842.08,0
1527,30,57,2,0,13,292,1135.92,0
1527,30,57,2,0,14,211,858.29,0
1527,30,57,2,0,15,159,740.05,0
1527,30,57,2,0,16,122,495.54,0
1527,30,57,2,0,17,134,858.32,0
1527,30,57,2,0,18,177,820.17,0
1527,30,57,2,0,19,210,1052.39,0
1527,30,57,2,0,20,238,1188.84,0
1527,30,57,2,0,21,69,457.72,0
1527,30,57,2,0,22,141,766.88,0
1527,30,57,2,0,23,202,944.97,0
1527,30,57,2,0,24,127,742.41,0
1534,30,87,3,1,5,38,104.37,0
1534,30,87,3,1,6,112,300.17,0
1534,30,87,3,1,7,80,289.31,0
1534,30,87,3,1,8,116,364.57,0
1534,30,87,3,1,9,53,267.12,0
1534,30,87,3,1,10,64,264.79,0
1534,30,87,3,1,11,107,308.67,0
1534,30,87,3,1,12,53,264.62,0
1534,30,87,3,1,13,83,346.33,0
1534,30,87,3,1,14,159,529.55,0
1534,30,87,3,1,15,153,591.76,0
1534,30,87,3,1,16,137,466.35,0
1534,30,87,3,1,17,114,385,0
1534,30,87,3,1,18,177,564.4,0
1534,30,87,3,1,19,170,606.02,0
1534,30,87,3,1,20,171,568.57,0
1534,30,87,3,1,21,165,548.41,0
1534,30,87,3,1,22,97,413.4,0
1534,30,87,3,1,23,162,518.52,0
1534,30,87,3,1,24,176,520.99,0
1537,21,39,3,1,3,1,4,0
1537,21,39,3,1,4,136,457.83,0
1537,21,39,3,1,5,98,369.34,0
1537,21,39,3,1,6,16,126.38,0
1537,21,39,3,1,7,9,156.55,0
1537,21,39,3,1,8,45,170.63,0
1537,21,39,3,1,9,35,136.92,0
1537,21,39,3,1,10,54,177.52,0
1537,21,39,3,1,11,4,5.57,0
1537,21,39,3,1,12,3,11.59,0
1537,21,39,3,1,13,18,204.39,0
1537,21,39,3,1,14,2,6.07,0
1537,21,39,3,1,15,2,7.31,0
1537,21,39,3,1,16,84,175.21,0
1537,21,39,3,1,17,145,325.78,0
1537,21,39,3,1,18,12,45.67,0
1537,21,39,3,1,19,11,26.11,0
1537,21,39,3,1,20,30,72.63,0
1537,21,39,3,1,21,68,188.74,0
1537,21,39,3,1,22,4,2.77,0
1537,21,39,3,1,23,38,68.11,0
1537,21,39,3,1,24,67,139.46,1
1545,50,39,2,0,4,20,60.91,0
1545,50,39,2,0,5,17,52.18,0
1545,50,39,2,0,6,58,181.11,0
1545,50,39,2,0,7,62,257.9,0
1545,50,39,2,0,8,54,161.69,0
1545,50,39,2,0,9,54,150.97,0
1545,50,39,2,0,10,56,158.54,0
1545,50,39,2,0,11,35,114.42,0
1545,50,39,2,0,12,121,418.04,0
1545,50,39,2,0,13,45,132.84,0
1545,50,39,2,0,14,79,219.29,0
1545,50,39,2,0,15,113,319.28,0
1545,50,39,2,0,16,103,275.07,0
1545,50,39,2,0,17,60,206.42,0
1545,50,39,2,0,18,69,217.25,0
1545,50,39,2,0,19,55,156.78,0
1545,50,39,2,0,20,63,201.34,0
1545,50,39,2,0,21,80,244.67,0
1545,50,39,2,0,22,35,111.7,0
1545,50,39,2,0,23,30,104.91,0
1545,50,39,2,0,24,15,48.59,0
1549,50,19,1,0,2,45,107.03,0
1549,50,19,1,0,3,17,51.15,0
1549,50,19,1,0,4,9,41.39,0
1549,50,19,1,0,5,45,115.73,0
1549,50,19,1,0,6,44,99.97,0
1549,50,19,1,0,7,23,111.08,0
1549,50,19,1,0,8,37,127.23,0
1549,50,19,1,0,9,20,37.31,0
1549,50,19,1,0,10,31,57.54,0
1549,50,19,1,0,11,25,70.1,0
1549,50,19,1,0,12,40,70.56,0
1549,50,19,1,0,13,37,71.38,0
1549,50,19,1,0,14,25,63.03,0
1549,50,19,1,0,15,43,110.25,0
1549,50,19,1,0,16,46,94.85,0
1549,50,19,1,0,17,49,123.24,0
1549,50,19,1,0,18,16,38.11,0
1549,50,19,1,0,19,46,108.18,0
1549,50,19,1,0,20,33,75.42,0
1549,50,19,1,0,21,45,118.2,0
1549,50,19,1,0,22,32,60.47,0
1549,50,19,1,0,23,64,114.36,0
1549,50,19,1,0,24,38,80.51,0
1556,50,39,2,0,5,54,120.61,0
1556,50,39,2,0,6,160,323.8,0
1556,50,39,2,0,7,136,268.74,0
1556,50,39,2,0,8,85,193.19,0
1556,50,39,2,0,9,132,266.27,0
1556,50,39,2,0,10,60,148.77,0
1556,50,39,2,0,11,143,318.37,0
1556,50,39,2,0,12,98,195.41,0
1556,50,39,2,0,13,97,201.84,0
1556,50,39,2,0,14,36,68.73,0
1556,50,39,2,0,15,99,186.82,0
1556,50,39,2,0,16,68,149.45,0
1556,50,39,2,0,17,6,11.22,0
1556,50,39,2,0,18,94,157.15,0
1556,50,39,2,0,19,103,204.48,0
1556,50,39,2,0,20,58,133.57,0
1556,50,39,2,0,21,124,260.6,0
1556,50,39,2,0,22,92,183.57,0
1556,50,39,2,0,23,127,253.11,0
1556,50,39,2,0,24,26,51.75,0
1557,30,112,4,2,4,24,45.59,0
1557,30,112,4,2,5,181,533.43,0
1557,30,112,4,2,6,155,548.64,0
1557,30,112,4,2,7,108,385.87,0
1557,30,112,4,2,8,88,268.77,0
1557,30,112,4,2,9,53,181.78,0
1557,30,112,4,2,10,91,247.17,0
1557,30,112,4,2,11,106,285.67,0
1557,30,112,4,2,12,141,440.85,0
1557,30,112,4,2,13,163,610.66,0
1557,30,112,4,2,14,152,476.99,0
1557,30,112,4,2,15,89,329.54,0
1557,30,112,4,2,16,46,319.63,0
1557,30,112,4,2,17,97,387.69,0
1557,30,112,4,2,18,36,231.78,0
1557,30,112,4,2,19,59,243.79,0
1557,30,112,4,2,20,38,115.97,0
1557,30,112,4,2,21,64,260.97,0
1557,30,112,4,2,22,23,194.56,0
1557,30,112,4,2,23,42,214.98,0
1557,30,112,4,2,24,45,155.59,0
1563,50,87,3,1,5,1,2.2,0
1563,50,87,3,1,6,17,133.78,0
1563,50,87,3,1,7,110,391.24,0
1563,50,87,3,1,8,12,55.75,0
1563,50,87,3,1,9,25,133.44,0
1563,50,87,3,1,10,190,573.59,0
1563,50,87,3,1,11,161,530.86,0
1563,50,87,3,1,12,39,146.08,0
1563,50,87,3,1,13,28,148.81,0
1563,50,87,3,1,14,42,127.03,0
1563,50,87,3,1,15,5,60.73,0
1563,50,87,3,1,16,63,195.21,0
1563,50,87,3,1,17,18,131.63,0
1563,50,87,3,1,18,45,172.21,0
1563,50,87,3,1,19,63,171.36,0
1563,50,87,3,1,20,25,147.13,0
1563,50,87,3,1,21,51,367.6,0
1563,50,87,3,1,22,93,340.72,0
1563,50,87,3,1,23,68,303.76,0
1563,50,87,3,1,24,129,621.75,1
1566,40,87,2,0,5,20,77.75,1
1566,40,87,2,0,7,2,9.31,0
1566,40,87,2,0,8,4,20.23,0
1566,40,87,2,0,9,3,32.55,0
1566,40,87,2,0,10,3,43.69,0
1566,40,87,2,0,11,6,52.37,0
1566,40,87,2,0,12,9,40.63,0
1566,40,87,2,0,13,39,161.85,0
1566,40,87,2,0,14,207,790.89,0
1566,40,87,2,0,15,178,821.78,0
1566,40,87,2,0,16,128,608.89,0
1566,40,87,2,0,17,207,824.2,0
1566,40,87,2,0,18,265,1144.73,0
1566,40,87,2,0,19,151,737,0
1566,40,87,2,0,20,139,628.78,0
1566,40,87,2,0,21,258,1096.28,0
1566,40,87,2,0,22,265,997.25,0
1566,40,87,2,0,23,328,1152.43,0
1566,40,87,2,0,24,253,1099.88,0
1567,50,19,1,0,5,27,69.05,0
1567,50,19,1,0,6,13,21.23,0
1567,50,19,1,0,7,115,241.61,0
1567,50,19,1,0,8,58,136.18,0
1567,50,19,1,0,9,46,87.74,0
1567,50,19,1,0,10,44,111.88,0
1567,50,19,1,0,11,64,160.94,0
1567,50,19,1,0,12,40,117.55,0
1567,50,19,1,0,13,25,50.83,0
1567,50,19,1,0,14,42,90.28,0
1567,50,19,1,0,15,7,9.92,0
1567,50,19,1,0,16,4,6.59,0
1567,50,19,1,0,17,62,105.15,0
1567,50,19,1,0,18,148,255.05,0
1567,50,19,1,0,19,86,168.73,0
1567,50,19,1,0,20,93,177.87,0
1567,50,19,1,0,21,21,54.63,0
1567,50,19,1,0,22,48,102.22,0
1567,50,19,1,0,23,15,31.82,0
1567,50,19,1,0,24,31,98.71,0
1568,60,39,1,0,5,40,131.06,0
1568,60,39,1,0,6,82,261.49,0
1568,60,39,1,0,7,35,152.08,0
1568,60,39,1,0,8,50,179.6,0
1568,60,39,1,0,9,91,271.63,0
1568,60,39,1,0,10,55,162.51,0
1568,60,39,1,0,11,89,306.52,0
1568,60,39,1,0,12,41,120.75,0
1568,60,39,1,0,13,31,91.44,0
1568,60,39,1,0,14,63,231.56,0
1568,60,39,1,0,15,83,256.2,0
1568,60,39,1,0,16,53,185.62,0
1568,60,39,1,0,17,62,212.56,0
1568,60,39,1,0,18,82,251.94,0
1568,60,39,1,0,19,77,351.58,0
1568,60,39,1,0,20,27,145.62,0
1568,60,39,1,0,21,104,362.13,0
1568,60,39,1,0,22,44,159.88,0
1568,60,39,1,0,23,127,372.96,0
1568,60,39,1,0,24,56,218.77,0
1572,40,87,2,0,5,27,83.11,0
1572,40,87,2,0,6,14,52.15,0
1572,40,87,2,0,7,46,139.25,0
1572,40,87,2,0,8,133,479.58,0
1572,40,87,2,0,9,45,121.44,1
1572,40,87,2,0,16,11,34.23,0
1572,40,87,2,0,17,65,256.44,0
1572,40,87,2,0,18,22,61.03,0
1572,40,87,2,0,19,11,47.82,0
1572,40,87,2,0,20,104,303.45,0
1572,40,87,2,0,21,7,28.23,0
1572,40,87,2,0,22,22,79.34,0
1572,40,87,2,0,23,87,340.62,0
1572,40,87,2,0,24,123,386.37,0
1585,50,162,1,0,4,71,283.64,0
1585,50,162,1,0,5,100,411.72,0
1585,50,162,1,0,6,42,162.92,0
1585,50,162,1,0,7,130,553.94,0
1585,50,162,1,0,8,16,98.38,0
1585,50,162,1,0,9,90,305.28,0
1585,50,162,1,0,10,137,542.86,0
1585,50,162,1,0,11,88,309.56,0
1585,50,162,1,0,12,100,327.31,0
1585,50,162,1,0,13,79,318.32,0
1585,50,162,1,0,14,75,373.42,0
1585,50,162,1,0,15,157,608.94,0
1585,50,162,1,0,16,63,280.48,0
1585,50,162,1,0,17,50,285.78,0
1585,50,162,1,0,18,89,458.5,0
1585,50,162,1,0,19,77,621.44,0
1585,50,162,1,0,20,125,727.03,0
1585,50,162,1,0,21,126,670.27,0
1585,50,162,1,0,22,100,611.19,0
1585,50,162,1,0,23,120,739.64,0
1585,50,162,1,0,24,83,372.14,0
1588,40,57,1,0,5,219,606.09,0
1588,40,57,1,0,6,190,537.93,0
1588,40,57,1,0,7,110,285.6,0
1588,40,57,1,0,8,16,29.06,0
1588,40,57,1,0,9,122,312.06,0
1588,40,57,1,0,10,75,228.62,0
1588,40,57,1,0,11,122,266.65,0
1588,40,57,1,0,12,65,174.21,0
1588,40,57,1,0,13,85,206.48,0
1588,40,57,1,0,14,79,238.29,0
1588,40,57,1,0,15,101,243.33,0
1588,40,57,1,0,16,78,227.61,0
1588,40,57,1,0,17,141,414.95,0
1588,40,57,1,0,18,71,169.85,0
1588,40,57,1,0,19,93,240.03,0
1588,40,57,1,0,20,32,89.97,0
1588,40,57,1,0,21,87,253.19,0
1588,40,57,1,0,22,36,91.98,0
1588,40,57,1,0,23,69,249.75,0
1588,40,57,1,0,24,76,178.56,0
1595,50,57,1,0,3,35,118.39,0
1595,50,57,1,0,4,121,412.4,0
1595,50,57,1,0,5,100,340.93,0
1595,50,57,1,0,6,89,326.1,0
1595,50,57,1,0,7,117,460.64,0
1595,50,57,1,0,8,95,432.56,0
1595,50,57,1,0,9,95,401.9,0
1595,50,57,1,0,10,59,151.03,0
1595,50,57,1,0,11,79,365.91,0
1595,50,57,1,0,12,21,118.53,0
1595,50,57,1,0,13,76,321.96,0
1595,50,57,1,0,14,64,236.87,0
1595,50,57,1,0,15,45,182.91,0
1595,50,57,1,0,16,43,137.96,0
1595,50,57,1,0,17,79,323.86,0
1595,50,57,1,0,18,51,262.31,0
1595,50,57,1,0,19,23,92.75,0
1595,50,57,1,0,20,22,71.47,0
1595,50,57,1,0,21,26,97.26,0
1595,50,57,1,0,22,77,266.86,0
1595,50,57,1,0,23,35,127.09,0
1595,50,57,1,0,24,54,241.19,0
1604,40,39,2,0,5,5,13.74,0
1604,40,39,2,0,6,9,17.87,0
1604,40,39,2,0,7,13,28.4,0
1604,40,39,2,0,8,8,19.51,0
1604,40,39,2,0,9,10,23.63,0
